# timestamps [seconds],pts
22853.513545,1526405
22853.545831,1528521
22853.581645,1530868
22853.613811,1532976
22853.645549,1535056
22853.681629,1537421
22853.713597,1539516
22853.745845,1541629
22853.781589,1543971
22853.813695,1546076
22853.849884,1548447
22853.881645,1550529
22853.913603,1552623
22853.949651,1554985
22853.981554,1557076
22854.017909,1559459
22854.049720,1561543
22854.081540,1563629
22854.117680,1565997
22854.149610,1568090
22854.181560,1570184
22854.217834,1572561
22854.250064,1574673
22854.285917,1577023
22854.317675,1579104
22854.349536,1581192
22854.385700,1583562
22854.417673,1585657
22854.449896,1587769
22854.485885,1590128
22854.517705,1592213
22854.553681,1594571
22854.585813,1596676
22854.617672,1598764
22854.653698,1601125
22854.685692,1603222
22854.717951,1605336
22854.753874,1607690
22854.785830,1609784
22854.821667,1612133
22854.853975,1614250
22854.885939,1616345
22854.921808,1618696
22854.953979,1620804
22854.985693,1622882
22855.021880,1625254
22855.053740,1627342
22855.089627,1629694
22855.121700,1631796
22855.153627,1633888
22855.189577,1636244
22855.221622,1638344
22855.253713,1640447
22855.289522,1642794
22855.321682,1644901
22855.357549,1647252
22855.389603,1649353
22855.421953,1651473
22855.457674,1653814
22855.489588,1655905
22855.521781,1658015
22855.557508,1660356
22855.589542,1662456
22855.625688,1664824
22855.657630,1666918
22855.689633,1669015
22855.725590,1671372
22855.757579,1673468
22855.793680,1675834
22855.825686,1677931
22855.857553,1680020
22855.893695,1682388
22855.925552,1684476
22855.957555,1686573
22855.994120,1688970
22856.025871,1691050
22856.061841,1693408
22856.093723,1695497
22856.125554,1697583
22856.161906,1699966
22856.193883,1702061
22856.225893,1704159
22856.261953,1706522
22856.293858,1708613
22856.329746,1710965
22856.361863,1713070
22856.393658,1715153
22856.429560,1717506
22856.461700,1719613
22856.493865,1721720
22856.529683,1724068
22856.561673,1726164
22856.597708,1728526
22856.629545,1730612
22856.661756,1732723
22856.697730,1735081
22856.729926,1737191
22856.761726,1739275
22856.797988,1741651
22856.829549,1743720
22856.865933,1746104
22856.897583,1748178
22856.929642,1750279
22856.965647,1752639
22856.997816,1754747
22857.029616,1756831
22857.065870,1759207
22857.097615,1761287
22857.133765,1763656
22857.165637,1765745
22857.197912,1767860
22857.233685,1770205
22857.265908,1772316
22857.301706,1774662
22857.333667,1776757
22857.365667,1778854
22857.401696,1781215
22857.433628,1783308
22857.465949,1785426
22857.501851,1787779
22857.533540,1789856
22857.569696,1792225
22857.601710,1794323
22857.633534,1796409
22857.669589,1798772
22857.701989,1800895
22857.733604,1802967
22857.769664,1805330
22857.801647,1807426
22857.837750,1809792
22857.869576,1811878
22857.901695,1813983
22857.937691,1816342
22857.969802,1818446
22858.001718,1820538
22858.037738,1822898
22858.069600,1824986
22858.105656,1827349
22858.137669,1829447
22858.169939,1831562
22858.205621,1833900
22858.237869,1836014
22858.269638,1838096
22858.305600,1840453
22858.337862,1842567
22858.373591,1844908
22858.405595,1847006
22858.437876,1849121
22858.473697,1851469
22858.505619,1853561
22858.537853,1855673
22858.573625,1858018
22858.605670,1860118
22858.641667,1862477
22858.673691,1864575
22858.705657,1866670
22858.741610,1869026
22858.773634,1871125
22858.809662,1873486
22858.841913,1875600
22858.873701,1877683
22858.909715,1880043
22858.941560,1882130
22858.973579,1884229
22859.009645,1886592
22859.041693,1888692
22859.078147,1891081
22859.109858,1893160
22859.141603,1895240
22859.177933,1897621
22859.209707,1899703
22859.241863,1901811
22859.277756,1904163
22859.309907,1906270
22859.345833,1908624
22859.378617,1910773
22859.409850,1912820
22859.445856,1915179
22859.477913,1917280
22859.510094,1919389
22859.545658,1921720
22859.577867,1923831
22859.613651,1926176
22859.645600,1928269
22859.677645,1930369
22859.713579,1932724
22859.745918,1934844
22859.777940,1936942
22859.813804,1939293
22859.845563,1941374
22859.881541,1943732
22859.913577,1945831
