# timestamps [seconds],pts
222603.517807,692962
222603.526025,693501
222603.534054,694027
222603.546077,694815
222603.554099,695341
222603.561992,695858
222603.569923,696378
222603.578159,696917
222603.585867,697422
222603.593965,697953
222603.601843,698469
222603.610130,699013
222603.617837,699518
222603.630070,700319
222603.638092,700845
222603.646465,701394
222603.653889,701880
222603.662649,702454
222603.669811,702924
222603.678015,703461
222603.685891,703978
222603.693850,704499
222603.701886,705026
222603.714245,705836
222603.721953,706341
222603.730108,706875
222603.737936,707388
222603.746128,707925
222603.753894,708434
222603.761875,708957
222603.770211,709503
222603.777904,710008
222603.785845,710528
222603.798898,711383
222603.805955,711846
222603.814485,712405
222603.821870,712889
222603.830430,713450
222603.837821,713934
222603.846142,714480
222603.853878,714987
222603.861975,715517
222603.870018,716044
222603.881976,716828
222603.890132,717362
222603.899320,717965
222603.905913,718397
222603.914038,718929
222603.921943,719447
222603.930991,720040
222603.937968,720497
222603.945855,721014
222603.953830,721537
222603.966690,722380
222603.973840,722848
222603.983134,723457
222603.989998,723907
222603.998494,724464
222604.005982,724955
222604.014943,725542
222604.021791,725991
222604.030048,726532
222604.037824,727041
222604.050773,727890
222604.058017,728365
222604.067140,728963
222604.074026,729414
222604.082103,729943
222604.089944,730457
222604.099212,731065
222604.105861,731500
222604.113886,732026
222604.122092,732564
222604.134826,733399
222604.142072,733873
222604.149969,734391
222604.158107,734924
222604.165973,735440
222604.174108,735973
222604.182823,736544
222604.189868,737006
222604.198540,737574
222604.205811,738051
222604.218085,738855
222604.225916,739368
222604.233944,739894
222604.241958,740419
222604.249991,740946
222604.257900,741464
222604.266589,742034
222604.273809,742507
222604.282496,743076
222604.290128,743576
222604.303052,744423
222604.310006,744879
222604.317988,745402
222604.326107,745934
222604.334035,746454
222604.341961,746973
222604.350675,747544
222604.358064,748028
222604.366071,748553
222604.373894,749066
222604.385845,749849
222604.393966,750381
222604.402499,750940
222604.409812,751420
222604.417968,751954
222604.426082,752486
222604.433875,752997
222604.441879,753521
222604.452401,754211
222604.458169,754589
222604.470020,755365
222604.478188,755901
222604.486220,756427
222604.494071,756942
222604.501901,757455
222604.509897,757979
222604.518283,758528
222604.526046,759037
222604.533940,759554
222604.541984,760082
222604.553951,760866
222604.561973,761392
222604.569998,761918
222604.578021,762443
222604.586907,763026
222604.593896,763484
222604.601889,764007
222604.610422,764567
222604.617864,765054
222604.625967,765585
222604.637883,766366
222604.645831,766887
222604.654926,767483
222604.661866,767938
222604.670624,768512
222604.677815,768983
222604.686886,769578
222604.694000,770044
222604.702766,770618
222604.709905,771086
222604.722084,771884
222604.729855,772394
222604.738049,772931
222604.746023,773453
222604.753875,773968
222604.761962,774498
222604.770102,775031
222604.777971,775547
222604.787147,776148
222604.793984,776596
222604.805917,777378
222604.814047,777911
222604.821925,778428
222604.829882,778949
222604.839211,779560
222604.845945,780002
222604.854518,780564
222604.861843,781044
222604.870024,781580
222604.877861,782093
222604.889908,782883
222604.897877,783405
222604.906036,783940
222604.913770,784447
222604.921970,784984
222604.929986,785509
222604.938775,786085
222604.945892,786552
222604.955088,787154
222604.961980,787606
222604.973899,788387
222604.981990,788917
222604.989875,789434
222604.997834,789956
222605.006191,790503
222605.013954,791012
222605.021935,791535
222605.029785,792050
222605.038000,792588
222605.046068,793117
222605.057820,793887
222605.065875,794415
222605.073746,794931
222605.082094,795478
222605.090078,796001
222605.097967,796518
222605.107170,797121
222605.113901,797562
222605.122461,798123
222605.129820,798605
222605.142064,799408
222605.150020,799929
222605.157870,800444
222605.166026,800978
222605.173998,801501
222605.181898,802018
222605.189932,802545
222605.197863,803065
222605.206354,803621
222605.213933,804118
222605.225968,804906
222605.233817,805421
222605.242223,805972
222605.250064,806486
222605.257879,806998
222605.265899,807523
222605.275075,808125
222605.281968,808576
222605.290290,809122
222605.297843,809617
222605.309874,810405
222605.317854,810928
222605.325955,811459
222605.334041,811989
222605.342031,812513
222605.349896,813028
222605.357968,813557
222605.365832,814072
222605.373908,814602
222605.381825,815121
222605.393918,815913
222605.401974,816441
222605.409866,816958
222605.418000,817491
222605.425851,818006
222605.433840,818529
222605.441886,819057
222605.449928,819584
222605.457994,820112
222605.465887,820630
222605.477896,821417
222605.485837,821937
222605.493784,822458
222605.501926,822991
222605.509924,823516
222605.517817,824033
222605.526009,824570
222605.533940,825089
222605.542134,825626
222605.549953,826139
222605.562043,826931
222605.570038,827455
222605.577843,827967
222605.585916,828496
222605.593868,829017
222605.602022,829551
222605.609838,830063
222605.617943,830595
222605.625885,831115
222605.633924,831642
222605.645925,832428
222605.654028,832959
222605.661887,833474
222605.670160,834017
222605.677953,834527
222605.685935,835050
222605.694005,835579
222605.702069,836108
222605.710077,836633
222605.717811,837139
222605.729832,837927
222605.737913,838457
222605.745795,838973
222605.753869,839502
222605.762090,840041
222605.769971,840558
222605.777992,841083
222605.785929,841604
222605.793859,842123
222605.801843,842646
222605.814004,843443
222605.821981,843966
222605.830042,844494
222605.837963,845014
222605.846680,845585
222605.853862,846056
222605.861844,846579
222605.870077,847118
222605.878048,847641
222605.886002,848162
